"cell","x_lon","y_lat","n_records","n_sites","y","toc_median","y_sd","mask","sbt_mean","sbt_min","sbt_max","sbs_mean","o2b_mean","sst_mean","sss_mean","chl_mean","phyc_bot","sws_bot","depth","slope","tri","tpi","dist_coast_km","poc_surf","poc_flux","river_poc","river_tss","sed_thick","gs_d50","gs_d16","porosity","litho_gs","litho_t1","litho_t2","litho_t3","litho_t4","litho_t5","litho_t6","block","fold","region"
703564,-23.6500008020455,70.449998805244,1,1,-0.259637310505756,0.54,NA,"deep",0.351067662239075,-0.356073468923569,1.07183837890625,34.5324935913086,307.351196289062,-0.49336314201355,31.5272159576416,-0.455084264278412,-1.19086563587189,-2.00279092788696,255.506942749023,-2.42695307731628,1.91944587230682,-17.686107635498,1.05934536457062,2.32359719276428,1.97404563426971,-3.95561623573303,-2.28439354896545,3.66442227363586,-0.904633581638336,-1.91380369663239,62.2873344421387,-1.30103003978729,0,0,0,0,0,0,"-2 7",5,"2 NE Atlantic"
703656,-14.4500004900447,70.449998805244,1,1,-0.221848749616356,0.59,NA,"deep",-0.469169914722443,-0.619727492332458,-0.215277150273323,34.9069213867188,299.543151855469,1.87867331504822,34.6299858093262,-0.488897144794464,-1.56560432910919,-2.49123954772949,1018.52081298828,-2.42695307731628,1.91129171848297,-12.7881755828857,2.43331575393677,2.21187734603882,1.347039103508,-3.95046663284302,-2.53991436958313,2.301029920578,-0.911135613918304,-1.91474497318268,68.4884414672852,-1.30103003978729,1,0,0,0,0,0,"-1 7",2,"2 NE Atlantic"
703968,16.7500005680449,70.449998805244,7,1,-0.261602172401955,0.5571,NA,"deep",-0.712006866931915,-0.914336442947388,-0.44459730386734,34.9065856933594,300.673156738281,8.09646224975586,34.7084083557129,-0.242688089609146,-1.58024942874908,-2.12694621086121,1472.58325195312,-2.42695307731628,1.81996631622314,-9.42620849609375,1.93032252788544,2.26864337921143,1.26643085479736,-3.710036277771,-1.86304795742035,3.97738933563232,-2.14115619659424,-3.03272414207458,69.8331756591797,0.00137593527324498,0,1,0,0,0,0,"1 7",1,"2 NE Atlantic"
703996,19.5500006630017,70.449998805244,1,1,-0.214741366642299,0.5999,NA,"shelf",6.90437126159668,5.42549610137939,8.53484439849854,34.8443565368652,286.355560302734,7.79959583282471,34.1576118469238,-0.252073168754578,-0.570369124412537,-1.51736354827881,246.423614501953,-2.42695307731628,1.69810962677002,-28.613712310791,1.63475441932678,2.33330702781677,1.99724364280701,-3.89487600326538,-2.29787230491638,2.56531238555908,-2.11194086074829,-2.78229856491089,61.3167381286621,1.82625794410706,0,0.554403364658356,0,0,0,0,"1 7",1,"2 NE Atlantic"
704017,21.6500007342193,70.449998805244,10,1,0.198617375900653,1.559,NA,"shelf",6.59032344818115,4.35223913192749,9.50371360778809,34.5883712768555,293.328491210938,7.40445995330811,34.0347595214844,-0.198844134807587,-0.318795800209045,-1.3059995174408,267.798614501953,-2.42695307731628,2.14279556274414,-64.2963638305664,1.29755747318268,2.38056755065918,2.01350808143616,-4.00352954864502,-2.18588948249817,1.87619388103485,-1.13699173927307,-1.61973750591278,58.8298721313477,2.39793992042542,0,0,0,0,0,0.507150173187256,"1 7",1,"2 NE Atlantic"
704021,22.0500007477845,70.449998805244,5,1,0.277529677897699,1.911,NA,"shelf",6.46667766571045,3.82055807113647,9.74422264099121,34.3169021606445,298.497924804688,7.11757755279541,33.7109756469727,-0.211535841226578,-0.0600048452615738,-1.43452131748199,177.847213745117,-2.42695307731628,1.89808070659637,-40.6223945617676,0.938780009746552,2.48925638198853,2.27471613883972,-3.8120493888855,-2.03932809829712,2.09555268287659,-1.12388503551483,-1.60415840148926,61.2365570068359,2.39793992042542,0.0258085206151009,0.435884028673172,0,0,0,0,"1 7",1,"2 NE Atlantic"
704118,31.7500010767419,70.449998805244,9,1,0.0692966728057329,1.15,NA,"deep",4.94638061523438,3.78589630126953,5.80716276168823,35.0012817382812,290.228454589844,6.65957403182983,34.381462097168,-0.308704107999802,-0.697609424591064,-2.40514540672302,380.805572509766,-2.42695307731628,1.14958786964417,-5.17535400390625,1.58821868896484,2.27920365333557,1.7809602022171,-4.2966136932373,-2.82549524307251,3.16609835624695,-2.26698327064514,-3.13943314552307,69.9261627197266,-0.560667276382446,0,0.21022079885006,0,0,0,0.789779186248779,"2 7",3,"5 Siberian Arctic"
704136,33.5500011377855,70.449998805244,1,1,-0.0969100130080564,0.79,NA,"deep",3.91856074333191,2.48112988471985,5.70998001098633,34.7325820922852,299.621398925781,6.26073217391968,34.4467468261719,-0.313835322856903,-0.559249877929688,-2.03120470046997,240.631942749023,-2.42695307731628,0.345258146524429,-0.55902624130249,1.89937901496887,2.30135369300842,1.97415268421173,-4.15492248535156,-2.66132020950317,3.49525594711304,-2.25776672363281,-3.11927342414856,63.3020248413086,-1.30103003978729,0,0,0,0,0,1,"2 7",3,"5 Siberian Arctic"
704225,42.4500014396124,70.449998805244,1,1,-1.04575749056068,0.08,NA,"shelf",1.3741842508316,-1.53147399425507,4.60427379608154,34.5940704345703,334.847808837891,3.29506778717041,34.5638885498047,-0.324294149875641,-0.083072267472744,-1.74760603904724,51.8402786254883,-2.42695307731628,0.651785969734192,-0.267361283302307,2.35069394111633,2.29273414611816,2.29273414611816,-4.63736581802368,-3.07663583755493,4.16918659210205,-2.37229490280151,-3.08530116081238,61.3402519226074,-1.30103003978729,0,0,0,0,0,0,"2 7",3,"5 Siberian Arctic"
704232,43.1500014633516,70.449998805244,1,1,-0.119186407719209,0.75,NA,"shelf",1.21599793434143,-1.64323496818542,3.78108286857605,34.6135635375977,326.498901367188,3.38693881034851,34.5797424316406,-0.317465156316757,-0.222764194011688,-1.7255597114563,70.6041641235352,-2.42695307731628,0.22679691016674,0.881077289581299,2.34217739105225,2.28887510299683,2.28887510299683,-4.71989965438843,-3.03474140167236,4.16712665557861,-2.37593555450439,-3.08729219436646,61.5269432067871,-1.30103003978729,0,0,0,0,0,0,"2 7",3,"5 Siberian Arctic"
704324,52.3500017753524,70.449998805244,1,1,0.130333768495006,1.34,NA,"shelf",-1.08049201965332,-1.63004791736603,-0.420385777950287,34.7705993652344,314.491821289062,2.24155402183533,34.3598289489746,-0.55204439163208,-0.790054142475128,-2.2341251373291,147.89582824707,-2.42695307731628,0.881992518901825,-4.4739556312561,1.88106036186218,2.34117770195007,2.19535541534424,-3.62924599647522,-2.07134771347046,3.92710590362549,-2.24054765701294,-3.06924629211426,65.8244323730469,-1.30103003978729,0,0,0,0,0,0,"3 7",4,"5 Siberian Arctic"
705412,161.150005465101,70.449998805244,1,1,-0.0409586076789064,0.9,NA,"shelf",0.24631255865097,-1.52584457397461,7.96821212768555,20.7318153381348,382.860076904297,0.0714181512594223,19.7853469848633,-0.194076031446457,0.444676786661148,-1.86041438579559,7.88194465637207,-2.42695307731628,-0.513677716255188,-0.0885417014360428,1.68377125263214,2.71722602844238,2.71722602844238,-3.19749855995178,-1.41300940513611,2.39800620079041,-1.01444852352142,-1.40568566322327,62.2909965515137,-1.30103003978729,0,0,0,0,0,0,"10 7",5,"5 Siberian Arctic"
705413,161.250005468492,70.449998805244,1,1,-0.154901959985743,0.69,NA,"shelf",0.235583245754242,-1.53209352493286,7.96117830276489,20.9344215393066,383.070007324219,0.0548472851514816,20.1347007751465,-0.210065990686417,0.432551085948944,-1.89430093765259,8,-2.42695307731628,-0.766986072063446,-0.072916641831398,1.71604752540588,2.72510886192322,2.72510886192322,-3.18530225753784,-1.39257073402405,2.39805507659912,-1.01453566551208,-1.40579831600189,62.2642364501953,-1.30103003978729,0,0,0,0,0,0,"10 7",5,"5 Siberian Arctic"
705431,163.050005529536,70.449998805244,1,1,-0.292429823902064,0.5,NA,"shelf",-0.0237776935100555,-1.51535224914551,7.31597280502319,23.6090354919434,382.926940917969,-0.243318021297455,22.9124946594238,-0.40305370092392,0.348418980836868,-2.17487239837646,15,-2.42695307731628,-0.653212189674377,-0.124132007360458,1.93092274665833,2.69138765335083,2.69138765335083,-3.17223715782166,-1.42353677749634,2.33779072761536,-1.03330719470978,-1.41965079307556,56.479190826416,-1.30103003978729,0,0,0,0,0,0,"10 7",5,"5 Siberian Arctic"
705470,166.950005661797,70.449998805244,1,1,0.00860017176191757,1.01,NA,"shelf",-0.575571417808533,-1.56950902938843,4.58752155303955,27.1528282165527,370.938049316406,-0.442002147436142,25.4166831970215,-0.46364951133728,0.281810015439987,-2.18760824203491,25.7847213745117,-2.42695307731628,-0.181210681796074,0.0694446563720703,1.86291265487671,2.53809833526611,2.53809833526611,-3.33522534370422,-1.5915459394455,3.47087097167969,-1.01017653942108,-1.36656522750854,60.885082244873,-1.30103003978729,0,0,0,0,0,0,"10 7",5,"5 Siberian Arctic"
705487,168.650005719449,70.449998805244,1,1,0.294466226161593,1.96,NA,"shelf",-0.537171423435211,-1.54784274101257,4.75426959991455,27.6756744384766,367.47509765625,-0.234033152461052,25.3814277648926,-0.395185083150864,0.242020279169083,-2.05808162689209,26.4236106872559,-2.42695307731628,0.285291641950607,1.26649296283722,1.7989513874054,2.55796265602112,2.55796265602112,-3.96822190284729,-2.20230889320374,3.47709369659424,-0.854010581970215,-1.36307489871979,55.5717658996582,-1.30103003978729,0,0,0,0,0,0,"10 7",5,"5 Siberian Arctic"
705502,170.150005770319,70.449998805244,1,1,0.209515014542631,1.61,NA,"shelf",-0.400257468223572,-1.57935702800751,4.91510391235352,27.5102348327637,364.252014160156,-0.182968735694885,25.6875343322754,-0.367131531238556,0.271849483251572,-2.21499800682068,27.7986106872559,-2.42695307731628,0.134447157382965,-0.146701574325562,1.66489744186401,2.55806159973145,2.55806159973145,-3.8000123500824,-2.10585069656372,3.02125453948975,-0.85317188501358,-1.32787609100342,53.4697036743164,-1.30103003978729,0,0,0,0,0,0,"11 7",2,"5 Siberian Arctic"
705516,171.550005817797,70.449998805244,1,1,0.214843848047698,1.63,NA,"shelf",-0.615481913089752,-1.58474063873291,3.82308459281921,28.344388961792,362.469879150391,-0.337705075740814,26.3014717102051,-0.371597051620483,0.24521616101265,-1.40174055099487,27.6597213745117,-2.42695307731628,0.259938895702362,0.799479365348816,1.68257999420166,2.62935614585876,2.62935614585876,-3.90544629096985,-2.20605421066284,2.2582004070282,-0.838383615016937,-1.31140172481537,52.5390472412109,-1.30103003978729,0,0,0,0,0,0,"11 7",2,"5 Siberian Arctic"
705520,171.950005831363,70.449998805244,1,1,-0.0268721464003013,0.93,NA,"shelf",-0.6579629778862,-1.58787441253662,3.32838082313538,28.7763633728027,356.552917480469,-0.316046148538589,26.388240814209,-0.363006681203842,0.127265572547913,-1.72908246517181,32.5694427490234,-2.42695307731628,0.173823460936546,0.493056297302246,1.75845181941986,2.62578773498535,2.62578773498535,-3.90531802177429,-2.22967791557312,2.28577470779419,-0.821032822132111,-1.29389715194702,51.9693374633789,-1.30103003978729,0,0,0,0,0,0,"11 7",2,"5 Siberian Arctic"
705532,173.150005872059,70.449998805244,1,1,0.167317334748176,1.46,NA,"shelf",-0.789642214775085,-1.64533889293671,2.19409132003784,29.7655868530273,351.669677734375,-0.405576258897781,26.8063087463379,-0.339676737785339,0.0126838618889451,-2.0760817527771,35,-2.42695307731628,-0.741305589675903,0.0833334922790527,1.80223906040192,2.56637120246887,2.56637120246887,-3.96982431411743,-2.2332501411438,2.55215382575989,-0.803726613521576,-1.25038862228394,49.6783905029297,-1.30103003978729,0,0,0,0,0,0,"11 7",2,"5 Siberian Arctic"
705533,173.25000587545,70.449998805244,1,1,0.14921911265538,1.4,NA,"shelf",-0.796919703483582,-1.65437459945679,2.15622901916504,29.8295154571533,352.297149658203,-0.409420609474182,26.8478965759277,-0.342004716396332,0.0199231952428818,-2.0146632194519,35.0347213745117,-2.42695307731628,-0.507569253444672,0.177951335906982,1.80223906040192,2.55702877044678,2.55702877044678,-3.96907353401184,-2.31000828742981,2.58620190620422,-0.803572177886963,-1.25015890598297,50.1292839050293,-1.30103003978729,0,0,0,0,0,0,"11 7",2,"5 Siberian Arctic"
705547,174.650005922928,70.449998805244,1,1,0.103803720955957,1.26,NA,"shelf",-0.92473691701889,-1.74666547775269,1.71188199520111,30.7332820892334,345.098327636719,-0.506866097450256,27.5897903442383,-0.326368093490601,-0.0799315124750137,-1.44282567501068,39.4444427490234,-2.42695307731628,-0.324259728193283,0.0442705154418945,1.86839973926544,2.53393793106079,2.53393793106079,-4.13321781158447,-2.40022540092468,2.94954967498779,-0.801728248596191,-1.24277877807617,51.2906265258789,-1.30103003978729,0,0,0,0,0,0,"11 7",2,"5 Siberian Arctic"
705578,177.750006028059,70.449998805244,1,1,0.342422680822206,2.19,NA,"shelf",-0.920998454093933,-1.76786136627197,1.66457438468933,31.6681518554688,336.487030029297,-0.595802009105682,29.0168190002441,-0.402835309505463,-0.29254424571991,-1.46583652496338,46.4236106872559,-2.42695307731628,-0.145525068044662,0.18836784362793,1.97485947608948,2.40493440628052,2.40493440628052,-4.10222196578979,-2.40023398399353,3.09310936927795,-0.869742035865784,-1.29188668727875,49.0886344909668,-1.30103003978729,0,0,0,0,0,0,"11 7",2,"5 Siberian Arctic"
705581,178.050006038233,70.449998805244,1,1,0.176091259055681,1.49,NA,"shelf",-0.919304609298706,-1.77653670310974,1.76178967952728,31.6946620941162,336.751678466797,-0.585428953170776,29.0502052307129,-0.403156012296677,-0.290900528430939,-1.5206972360611,47,-2.42695307731628,-0.527426600456238,-0.00260388851165771,1.99934303760529,2.34052562713623,2.34052562713623,-4.07497596740723,-2.3923020362854,3.08258485794067,-0.871781766414642,-1.29452991485596,50.6703491210938,-1.30103003978729,0,0,0,0,0,0,"11 7",2,"5 Siberian Arctic"
705676,-172.450005848319,70.3499988069399,1,1,-0.853871964321762,0.13,NA,"shelf",-0.226818323135376,-1.80819463729858,4.74266052246094,32.4728202819824,339.331390380859,0.588796019554138,31.9666366577148,-0.270478874444962,-0.155688643455505,-1.75714218616486,36.0833320617676,-2.42695307731628,0.229249820113182,0.784722566604614,2.47120547294617,2.14992141723633,2.14992141723633,-4.10258865356445,-2.47229933738708,2.93690586090088,-1.17616105079651,-1.74266040325165,54.1682243347168,-1.30103003978729,0,0,0,0,1,0,"-12 7",2,"5 Siberian Arctic"
706091,-130.950004440924,70.3499988069399,1,1,0.257678574869184,1.8,NA,"shelf",-0.205437421798706,-1.83080005645752,4.99269819259644,30.9171447753906,364.884735107422,0.331874489784241,28.0353317260742,-0.247674643993378,0.277289807796478,-2.06453442573547,23.0625,-2.42695307731628,0.455215126276016,-0.802951574325562,1.47450721263885,2.64940428733826,2.64940428733826,-2.8297598361969,-0.895863711833954,3.43951678276062,-0.912375509738922,-1.39828217029572,53.9795875549316,-1.30103003978729,0,0,0,0,0,0,"-9 7",5,"5 Siberian Arctic"
707138,-26.2500008902197,70.3499988069399,1,1,-0.619788758288394,0.23,NA,"deep",0.873707056045532,-0.0793290957808495,1.38518762588501,34.7709999084473,271.909362792969,-0.476515173912048,30.8074531555176,-0.405686169862747,-1.43785238265991,-3.16999697685242,360.409729003906,-2.42695307731628,1.82514679431915,2.0412425994873,0.892714262008667,2.34556150436401,1.86783003807068,-4.06057596206665,-2.21677827835083,2.01808381080627,-0.907670199871063,-1.91795194149017,61.7053070068359,-1.30103003978729,0,0,0,0,0,0,"-2 7",5,"2 NE Atlantic"
707163,-23.7500008054369,70.3499988069399,1,1,-0.0506099933550872,0.88,NA,"deep",1.25820863246918,0.924606740474701,1.6155287027359,34.8914184570312,284.149719238281,-0.511874675750732,31.3521823883057,-0.454605787992477,-1.4294239282608,-2.89109802246094,399.013885498047,-2.42695307731628,1.62719869613647,12.6189260482788,1.31677174568176,2.32648754119873,1.81083989143372,-3.89721941947937,-2.09314656257629,3.46633267402649,-0.904020726680756,-1.91319751739502,59.1090087890625,-1.30103003978729,0,0.659130454063416,0,0,0,0,"-2 7",5,"2 NE Atlantic"
707176,-22.4500007613498,70.3499988069399,3,1,-0.0856135970719944,0.78,NA,"deep",1.20923614501953,0.540510058403015,1.76847815513611,34.8535766601562,293.721130371094,-0.573673129081726,31.6752758026123,-0.417519509792328,-1.37646651268005,-2.01946592330933,373.527770996094,-2.42695307731628,1.87899434566498,-15.2213554382324,1.29686808586121,2.29153871536255,1.80048561096191,-3.97826838493347,-2.59868121147156,3.37675213813782,-0.897795140743256,-1.90708816051483,51.2966842651367,-1.30103003978729,0,0,0,0,1,0,"-2 7",5,"2 NE Atlantic"
707218,-18.2500006189146,70.3499988069399,1,1,-0.275724130399211,0.52,NA,"deep",-0.526827275753021,-0.697810649871826,-0.428784370422363,34.9049377441406,298.963592529297,0.118813388049603,33.664249420166,-0.454280197620392,-1.57498621940613,-1.59054601192474,1600.29858398438,-2.42695307731628,1.17521011829376,-3.82984924316406,2.11993408203125,2.21642661094666,1.18322205543518,-3.90252757072449,-2.51140856742859,3.0521125793457,-0.898595750331879,-1.90269589424133,68.6860122680664,-2,0,0,0,0,1,0,"-2 7",5,"2 NE Atlantic"
707314,-8.65000029334857,70.3499988069399,1,1,-0.508638306165727,0.3,NA,"deep",0.24983748793602,-0.830748558044434,1.91605722904205,34.9004783630371,304.340942382812,3.65885066986084,34.8697280883789,-0.370632171630859,-1.06531381607056,-1.83929812908173,454.111114501953,-2.42695307731628,2.02608752250671,-0.150168418884277,2.68716073036194,2.17408919334412,1.61024403572083,-6,-5,3.27225208282471,-0.87403017282486,-1.68063831329346,62.9763412475586,-1.30103003978729,1,0,0,0,0,0,"-1 7",2,"2 NE Atlantic"
707369,-3.15000010682635,70.3499988069399,2,1,-0.167491087293764,0.67,NA,"deep",-0.94796222448349,-0.998659908771515,-0.895053267478943,34.9114685058594,300.421844482422,6.24145603179932,35.0780868530273,-0.459545791149139,-1.58395183086395,-1.7537100315094,2568.82641601562,-2.42695307731628,2.34084320068359,21.3689041137695,2.81990814208984,2.11120319366455,0.901650786399841,-6,-5,2.96489596366882,-1.45746719837189,-1.24854338169098,68.6526718139648,-1.30103003978729,1,0,0,0,0,0,"-1 7",2,"2 NE Atlantic"
707571,17.0500005782189,70.3499988069399,1,1,-0.345438445258257,0.4414,NA,"deep",1.43390417098999,0.0153203308582306,2.95170712471008,34.9690780639648,291.437316894531,8.1700496673584,34.5412979125977,-0.232717394828796,-1.30792224407196,-1.6429295539856,892.930541992188,-2.42695307731628,2.17299652099609,-32.4236183166504,1.84729433059692,2.27901005744934,1.46320843696594,-3.70383882522583,-1.8870313167572,4.07395362854004,-2.13512659072876,-3.02565693855286,62.9352722167969,-0.143049225211143,0,1,0,0,0,0,"1 7",1,"2 NE Atlantic"
707572,17.1500005816102,70.3499988069399,1,1,-0.476904161747432,0.3235,NA,"deep",5.96367359161377,4.57362508773804,7.46806240081787,35.1431655883789,281.961059570312,8.16545104980469,34.4790458679199,-0.232832610607147,-0.804174840450287,-1.07803881168365,564.340270996094,-2.42695307731628,2.20750212669373,-51.6319427490234,1.82576429843903,2.28306317329407,1.63824093341827,-3.70100140571594,-1.88856935501099,4.08492660522461,-2.13524127006531,-3.02584862709045,61.4634246826172,-0.154372736811638,0,0.70636773109436,0.10009029507637,0,0,0.193541973829269,"1 7",1,"2 NE Atlantic"
707879,47.8500016227433,70.3499988069399,2,1,-0.280333653084869,0.515,NA,"shelf",1.13539254665375,-0.937222838401794,3.26681566238403,34.6206893920898,320.913604736328,3.17690753936768,34.3889541625977,-0.391130566596985,-0.450234621763229,-1.27011954784393,95.1666717529297,-2.42695307731628,0.282939702272415,-0.756077289581299,2.28228282928467,2.24763989448547,2.24763989448547,-4.20450401306152,-2.58045673370361,3.98716807365417,-2.19891905784607,-3.04231762886047,62.0778999328613,-1.30103003978729,0,0,0,0,0,0,"3 7",4,"5 Siberian Arctic"
707952,55.1500018703091,70.3499988069399,2,1,0.305090448736786,2.01,NA,"shelf",-0.716556072235107,-1.6009247303009,0.796561598777771,34.6968383789062,316.418395996094,1.85666346549988,34.0991134643555,-0.429180383682251,-0.818021714687347,-2.3721878528595,161.756942749023,-2.42695307731628,1.20950555801392,-8.95746231079102,1.60937750339508,2.37221527099609,2.19301080703735,-3.57895183563232,-1.97411692142487,3.84578227996826,-2.26418042182922,-3.15935564041138,64.2175445556641,-0.560667276382446,0,0,0,0,0,0,"3 7",4,"5 Siberian Arctic"
707956,55.5500018838744,70.3499988069399,3,1,-0.153221839653844,0.67,NA,"shelf",-0.266342908143997,-1.62417232990265,2.01467370986938,34.5797882080078,336.651641845703,1.78738808631897,34.0601272583008,-0.419615387916565,-0.41093772649765,-1.75341093540192,101.479164123535,-2.42695307731628,1.57336723804474,-1.72482657432556,1.60937750339508,2.38194680213928,2.37647533416748,-3.58222794532776,-2.01105570793152,3.80188918113708,-2.26496815681458,-3.15998840332031,62.7494316101074,-0.560667276382446,0,0,0,0,0,0,"3 7",4,"5 Siberian Arctic"
707960,55.9500018974396,70.3499988069399,1,1,0.0899051114393979,1.22,NA,"shelf",-0.351834267377853,-1.61367607116699,1.53506708145142,34.6108779907227,330.810180664062,1.88544225692749,33.9934768676758,-0.398124009370804,-0.540029883384705,-1.52829563617706,107.798606872559,-2.42695307731628,1.32284712791443,0.763890981674194,1.60726463794708,2.42041373252869,2.39243173599243,-3.60319876670837,-2.07921957969666,3.71706581115723,-2.26589369773865,-3.16046166419983,62.3410758972168,-0.560667276382446,0,0,0,0,0,0,"3 7",4,"5 Siberian Arctic"
708032,63.1500021416142,70.3499988069399,8,1,0.0189035241118505,1.01,NA,"shelf",-0.938371241092682,-1.68976235389709,0.421917498111725,34.407341003418,313.898468017578,0.711617469787598,32.7952423095703,-0.622092247009277,-1.01217770576477,-1.87541246414185,148.645843505859,-2.42695307731628,0.323259323835373,0.368054389953613,1.8702677488327,2.49109625816345,2.34338927268982,-4.34812498092651,-2.83548402786255,3.1806013584137,-2.26948523521423,-3.12128114700317,65.3420791625977,-1.30103003978729,0,0,0,0,0,0,"4 7",1,"5 Siberian Arctic"
708135,73.4500024909194,70.3499988069399,1,1,0.178976947293169,1.5,NA,"shelf",2.36559224128723,1.67708277702332,3.32718420028687,25.384895324707,361.139587402344,2.3003203868866,25.0056972503662,0.0968804955482483,0.649595677852631,-1.36632180213928,6.25,-2.42695307731628,-0.420970946550369,0.0868055522441864,1.43102014064789,2.96859860420227,2.96859860420227,-2.92650365829468,-1.54195022583008,3.87977766990662,-2.25593090057373,-3.11187362670898,67.4033355712891,-1.30103003978729,0,0,0,0,0,0,"4 7",1,"5 Siberian Arctic"
709025,162.450005509188,70.3499988069399,1,1,0.0492180226701817,1.11,NA,"shelf",0.0666977986693382,-1.53155422210693,7.61503028869629,22.4739456176758,382.586730957031,-0.105297274887562,22.0509777069092,-0.325788974761963,0.378615140914917,-2.09573674201965,9.45833301544189,-2.42695307731628,-0.353031486272812,0.0416666865348816,1.8920670747757,2.68872737884521,2.68872737884521,-3.19806981086731,-1.44821727275848,2.31133961677551,-1.01371002197266,-1.40470159053802,56.108959197998,-1.30103003978729,0,0,0,0,0,0,"10 7",5,"5 Siberian Arctic"
709321,-167.95000569571,70.2499988086358,1,1,0.00432137378264258,1,NA,"shelf",-0.411594092845917,-1.82959747314453,4.7251992225647,32.4387359619141,338.238159179688,0.645407021045685,31.8573760986328,-0.183907821774483,-0.206562638282776,-1.21008098125458,45.6597213745117,-2.42695307731628,0.654216706752777,-0.0737847089767456,2.22626233100891,2.21632122993469,2.21632122993469,-4.47359275817871,-2.76453876495361,3.11110639572144,-1.13472294807434,-1.69692099094391,58.9084968566895,-1.30103003978729,0,0,0,0,1,0,"-11 7",2,"5 Siberian Arctic"
709610,-139.050004715621,70.2499988086358,1,1,0.232996110392154,1.7,NA,"deep",0.497946858406067,0.40037927031517,0.611755311489105,34.8367919921875,313.861053466797,0.126733332872391,28.5001792907715,-0.453362703323364,-1.53572952747345,-2.60796594619751,460.638885498047,-2.42695307731628,1.62614786624908,0.756078720092773,1.93093132972717,2.51166772842407,1.94250440597534,-3.04339003562927,-1.10115206241608,4.25109195709229,-0.923784911632538,-1.40977740287781,63.8084945678711,-1.30103003978729,0,0,0,0,0,0,"-10 7",3,"5 Siberian Arctic"
709615,-138.550004698664,70.2499988086358,1,1,0.20682587603185,1.6,NA,"deep",0.481423586606979,0.337095677852631,0.592475175857544,34.8176460266113,314.339935302734,0.240878850221634,28.2209339141846,-0.469424605369568,-1.5248099565506,-2.28702473640442,427.923614501953,-2.42695307731628,1.70021224021912,-0.885416030883789,1.94410359859467,2.51727056503296,1.97555828094482,-2.97784090042114,-1.03343093395233,4.24524307250977,-0.91962867975235,-1.40366685390472,60.3508644104004,-1.30103003978729,0,0,0,0,0,0,"-9 7",5,"5 Siberian Arctic"
710011,-98.9500033557042,70.2499988086358,1,1,-0.0268721464003013,0.93,NA,"shelf",-0.937844634056091,-1.11836516857147,-0.781920254230499,33.4158020019531,315.844848632812,-1.47681069374084,30.1780548095703,-0.670223712921143,-1.17622852325439,-1.84531199932098,202.375,-2.42695307731628,0.847675442695618,-4.93663167953491,1.76330268383026,2.02535223960876,1.76266968250275,-4.12994480133057,-4.10777425765991,2.91645836830139,-2.45975470542908,-3.31133127212524,69.5179290771484,-1.30103003978729,0,0,0,0,1,0,"-7 7",1,"5 Siberian Arctic"
710763,-23.7500008054369,70.2499988086358,2,1,-0.222090158469404,0.59,NA,"deep",1.26780581474304,0.955651581287384,1.65660727024078,34.910400390625,293.915802001953,-0.505950272083282,31.1891384124756,-0.452282279729843,-1.41820454597473,-2.46470952033997,564.041625976562,-2.42695307731628,1.91645395755768,-59.8984336853027,1.26519012451172,2.3061466217041,1.66152155399323,-4.25161695480347,-2.33373069763184,3.28507328033447,-0.902006030082703,-1.9108784198761,59.5397453308105,-1.30103003978729,0,1,0,0,0,0,"-2 7",5,"2 NE Atlantic"
710771,-22.9500007783063,70.2499988086358,1,1,-0.0655015487564323,0.85,NA,"deep",1.29777884483337,0.867988467216492,1.7068293094635,34.9059677124023,288.438385009766,-0.527898967266083,31.3338394165039,-0.429429948329926,-1.41094577312469,-2.72640299797058,447.368041992188,-2.42695307731628,1.69740653038025,6.26736450195312,1.26519012451172,2.28872776031494,1.7304573059082,-4.08662462234497,-2.27032256126404,3.38866186141968,-0.898136496543884,-1.90729069709778,53.655086517334,-1.30103003978729,0,0,0,0,1,0,"-2 7",5,"2 NE Atlantic"
710842,-15.8500005375231,70.2499988086358,1,1,-0.0915149811213502,0.8,NA,"deep",-0.526359498500824,-0.744560360908508,-0.330926895141602,34.9072761535645,296.955871582031,1.71320819854736,34.5301780700684,-0.490516752004623,-1.57605504989624,-2.47580122947693,1107.76391601562,-2.42695307731628,1.42469501495361,-6.26128387451172,2.34697151184082,2.18592166900635,1.28978586196899,-3.81784892082214,-2.39365839958191,2.32133173942566,-0.913659453392029,-1.92449736595154,69.1510009765625,-1.30103003978729,1,0,0,0,0,0,"-2 7",5,"2 NE Atlantic"
710902,-9.85000033404432,70.2499988086358,2,1,-0.1249387366083,0.74,NA,"deep",-0.657130360603333,-0.828406453132629,-0.49800443649292,34.906566619873,300.421142578125,3.4917106628418,34.8363075256348,-0.394260704517365,-1.57510852813721,-1.85040605068207,1284.90966796875,-2.42695307731628,2.10187005996704,29.7560806274414,2.64803004264832,2.16201543807983,1.21060276031494,-6,-5,2.90865707397461,-0.875088572502136,-1.6815596818924,69.8168334960938,-1.30103003978729,1,0,0,0,0,0,"-1 7",2,"2 NE Atlantic"
